OBJECTID,Transect,Elevation,UTM_X,UTM_Y,Date,,,,,
6746,MC36T1,929.32,546932.1883,4887954.326,5/24/2019,5:15:00,0:00:00,15,12:00 AM,0
6747,MC36T1,929,546931.5429,4887955.099,5/24/2019,5:15:00,0:00:00,15,12:00 AM,0
6748,MC36T1,932,546938.6186,4887927.491,5/24/2019,5:15:00,0:00:00,15,12:00 AM,0
6749,MC36T1,939,546932.5845,4887887.572,5/24/2019,5:16:00,0:00:00,16,12:00 AM,1
6750,MC36T1,942,546925.0584,4887810.098,5/24/2019,5:17:00,0:00:00,17,12:00 AM,1
6751,MC36T1,942,546952.5516,4887734.762,5/24/2019,5:18:00,0:00:00,18,12:00 AM,1
6752,MC36T1,939,546983.7253,4887670.56,5/24/2019,5:19:00,0:00:00,19,12:00 AM,1
6753,MC36T1,942,547008.946,4887599.985,5/24/2019,5:20:00,0:00:00,20,12:00 AM,1
6754,MC36T1,944,547027.1061,4887532.469,5/24/2019,5:21:00,0:00:00,21,12:00 AM,1
6755,MC36T1,951,547033.3234,4887457.204,5/24/2019,5:22:00,0:00:00,22,12:00 AM,1
6756,MC36T1,957,547084.2497,4887461.122,5/24/2019,5:23:00,0:00:00,23,12:00 AM,1
6757,MC36T1,970,547086.8429,4887512.347,5/24/2019,5:24:00,0:00:00,24,12:00 AM,1
6758,MC36T1,973.73,547088.1243,4887512.134,5/24/2019,5:25:00,0:00:00,25,12:00 AM,1
6759,MC36T1,973,547086.6013,4887512.567,5/24/2019,5:25:00,0:00:00,25,12:00 AM,0
6760,MC36T1,972,547085.5615,4887512.56,5/24/2019,5:25:00,0:00:00,25,12:00 AM,0
6761,MC36T1,981,547084.8985,4887582.867,5/24/2019,5:26:00,0:00:00,26,12:00 AM,1
6762,MC36T1,986,547082.211,4887600.731,5/24/2019,5:27:00,0:00:00,27,12:00 AM,1
6763,MC36T1,987,547083.0924,4887600.515,5/24/2019,5:28:00,0:00:00,28,12:00 AM,1
6764,MC36T1,987,547089.0534,4887628.215,5/24/2019,5:29:00,0:00:00,29,12:00 AM,1
6765,MC36T1,993,547090.4784,4887674.989,5/24/2019,5:30:00,0:00:00,30,12:00 AM,1
6766,MC36T1,1007,547093.7015,4887705.225,5/24/2019,5:31:00,0:00:00,31,12:00 AM,1
6767,MC36T1,1016,547095.2694,4887765.55,5/24/2019,5:32:00,0:00:00,32,12:00 AM,1
6768,MC36T1,1021,547092.544,4887811.072,5/24/2019,5:33:00,0:00:00,33,12:00 AM,1
6769,MC36T1,1018,547088.7145,4887865.583,5/24/2019,5:34:00,0:00:00,34,12:00 AM,1
6770,MC36T1,1020.64,547090.5363,4887879.259,5/24/2019,5:35:00,0:00:00,35,12:00 AM,1
6771,MC36T1,1020,547089.4949,4887879.474,5/24/2019,5:35:00,0:00:00,35,12:00 AM,0
6772,MC36T1,1021,547093.4529,4887907.604,5/24/2019,5:35:00,0:00:00,35,12:00 AM,0
6773,MC36T1,1009,547095.6815,4887953.828,5/24/2019,5:36:00,0:00:00,36,12:00 AM,1
6774,MC36T1,1018,547091.3971,4887993.674,5/24/2019,5:37:00,0:00:00,37,12:00 AM,1
6775,MC36T1,1021,547083.9811,4888024.056,5/24/2019,5:38:00,0:00:00,38,12:00 AM,1
6776,MC36T1,1020,547078.2134,4888036.455,5/24/2019,5:39:00,0:00:00,39,12:00 AM,1
6777,MC36T1,1027,547076.2036,4888037.885,5/24/2019,5:40:00,0:00:00,40,12:00 AM,1
6778,MC36T1,1018,547056.3085,4888102.056,5/24/2019,5:41:00,0:00:00,41,12:00 AM,1
6779,MC36T1,1019,547027.9073,4888136.619,5/24/2019,5:42:00,0:00:00,42,12:00 AM,1
6780,MC36T1,1015,547001.4476,4888145.761,5/24/2019,5:43:00,0:00:00,43,12:00 AM,1
6781,MC36T1,1014,547000.5766,4888144.533,5/24/2019,5:44:00,0:00:00,44,12:00 AM,1
6782,MC36T1,1017,547000.4166,4888144.532,5/24/2019,5:45:00,0:00:00,45,12:00 AM,1
6783,MC36T1,1013,547010.7561,4888141.495,5/24/2019,5:45:00,0:00:00,45,12:00 AM,0
6784,MC36T1,1015,547025.2964,4888143.821,5/24/2019,5:46:00,0:00:00,46,12:00 AM,1
6785,MC36T1,1020,547043.0011,4888139.837,5/24/2019,5:47:00,0:00:00,47,12:00 AM,1
6786,MC36T1,1020,547050.965,4888133.452,5/24/2019,5:48:00,0:00:00,48,12:00 AM,1
6787,MC36T1,1023,547054.6713,4888118.483,5/24/2019,5:49:00,0:00:00,49,12:00 AM,1
6788,MC36T1,1006,547069.7403,4888069.273,5/24/2019,5:50:00,0:00:00,50,12:00 AM,1
6789,MC36T1,1015,547079.3472,4888045.682,5/24/2019,5:51:00,0:00:00,51,12:00 AM,1
6790,MC36T1,1020,547097.5689,4888025.375,5/24/2019,5:52:00,0:00:00,52,12:00 AM,1
6791,MC36T1,1016,547103.8561,4887985.099,5/24/2019,5:53:00,0:00:00,53,12:00 AM,1
6792,MC36T1,1020,547096.1543,4887954.831,5/24/2019,5:54:00,0:00:00,54,12:00 AM,1
6793,MC36T1,1020,547096.4406,4887937.172,5/24/2019,5:55:00,0:00:00,55,12:00 AM,1
6794,MC36T1,1018,547103.7399,4887923.117,5/24/2019,5:55:00,0:00:00,55,12:00 AM,0
6795,MC36T1,1020,547102.1764,4887906.889,5/24/2019,5:56:00,0:00:00,56,12:00 AM,1
6796,MC36T1,1021,547091.1561,4887859.714,5/24/2019,5:57:00,0:00:00,57,12:00 AM,1
6797,MC36T1,1024,547102.3223,4887819.473,5/24/2019,5:58:00,0:00:00,58,12:00 AM,1
6798,MC36T1,1027,547101.6476,4887790.81,5/24/2019,5:59:00,0:00:00,59,12:00 AM,1
6799,MC36T1,1021,547107.9016,4887755.2,5/24/2019,6:00:00,0:00:00,0,12:00 AM,-59
6800,MC36T1,1021,547102.3849,4887732.501,5/24/2019,6:01:00,0:00:00,1,12:00 AM,1
6801,MC36T1,1010,547097.5132,4887697.921,5/24/2019,6:02:00,0:00:00,2,12:00 AM,1
6802,MC36T1,997,547088.9953,4887636.324,5/24/2019,6:03:00,0:00:00,3,12:00 AM,1
6803,MC36T1,997,547087.9088,4887575.779,5/24/2019,6:04:00,0:00:00,4,12:00 AM,1
6804,MC36T1,963,547092.8466,4887511.723,5/24/2019,6:05:00,0:00:00,5,12:00 AM,1
6805,MC36T1,960,547089.8122,4887499.817,5/24/2019,6:05:00,0:00:00,5,12:00 AM,0
6806,MC36T1,958,547054.187,4887436.804,5/24/2019,6:06:00,0:00:00,6,12:00 AM,1
6807,MC36T1,945,547034.2215,4887499.419,5/24/2019,6:07:00,0:00:00,7,12:00 AM,1
6808,MC36T1,949,547033.2512,4887556.839,5/24/2019,6:08:00,0:00:00,8,12:00 AM,1
6809,MC36T1,951,546997.7695,4887652.888,5/24/2019,6:09:00,0:00:00,9,12:00 AM,1
6810,MC36T1,951,546965.8307,4887700.979,5/24/2019,6:10:00,0:00:00,10,12:00 AM,1
6811,MC36T1,939,546943.8696,4887774.465,5/24/2019,6:11:00,0:00:00,11,12:00 AM,1
6812,MC36T1,931,546920.3141,4887847.275,5/24/2019,6:12:00,0:00:00,12,12:00 AM,1
6813,MC36T1,932,546939.5563,4887919.389,5/24/2019,6:13:00,0:00:00,13,12:00 AM,1
6814,MC36T1,931,546900.2332,4887971.315,5/24/2019,6:14:00,0:00:00,14,12:00 AM,1
6815,MC36T1,917,546842.1919,4888001.114,5/24/2019,6:15:00,0:00:00,15,12:00 AM,1
6816,MC36T1,917,546843.398,4888000.234,5/24/2019,6:15:00,0:00:00,15,12:00 AM,0
6817,MC36T1,906,546798.8016,4888062.786,5/24/2019,6:16:00,0:00:00,16,12:00 AM,1
6818,MC36T1,883,546796.5023,4888127.416,5/24/2019,6:17:00,0:00:00,17,12:00 AM,1
6819,MC36T1,870,546734.5381,4888146.747,5/24/2019,6:18:00,0:00:00,18,12:00 AM,1
6820,MC36T1,861,546665.6233,4888165.03,5/24/2019,6:19:00,0:00:00,19,12:00 AM,1
6821,MC36T1,860,546617.7424,4888183.574,5/24/2019,6:20:00,0:00:00,20,12:00 AM,1
6822,MC36T1,857,546563.2129,4888180.966,5/24/2019,6:21:00,0:00:00,21,12:00 AM,1
6823,MC36T1,856,546567.8179,4888185.775,5/24/2019,6:22:00,0:00:00,22,12:00 AM,1
6824,MC36T1,856,546564.5922,4888178.199,5/24/2019,6:23:00,0:00:00,23,12:00 AM,1
6825,MC36T1,859,546564.4338,4888177.976,5/24/2019,6:25:00,0:00:00,25,12:00 AM,2
6826,MC36T1,820,546563.391,4888178.412,5/24/2019,6:29:00,0:00:00,29,12:00 AM,4
6827,MC36T1,810,546563.2294,4888178.633,5/24/2019,6:29:00,0:00:00,29,12:00 AM,0
6838,MC36T2,514.54,548866.7844,4888128.027,5/24/2019,7:29:00,0:00:00,29,12:00 AM,3
6839,MC36T2,513,548865.3348,4888129.349,5/24/2019,7:30:00,0:00:00,30,12:00 AM,1
6840,MC36T2,567,548861.5454,4888111.882,5/24/2019,7:30:00,0:00:00,30,12:00 AM,0
6841,MC36T2,570,548854.2657,4888068.952,5/24/2019,7:31:00,0:00:00,31,12:00 AM,1
6842,MC36T2,566,548844.368,4888023.115,5/24/2019,7:32:00,0:00:00,32,12:00 AM,1
6843,MC36T2,551,548794.4221,4887995.531,5/24/2019,7:33:00,0:00:00,33,12:00 AM,1
6844,MC36T2,550,548750.4403,4888004.98,5/24/2019,7:34:00,0:00:00,34,12:00 AM,1
6845,MC36T2,556,548684.5069,4887986.83,5/24/2019,7:35:00,0:00:00,35,12:00 AM,1
6846,MC36T2,569,548622.5019,4888032.357,5/24/2019,7:36:00,0:00:00,36,12:00 AM,1
6847,MC36T2,568,548578.4131,4888013.038,5/24/2019,7:37:00,0:00:00,37,12:00 AM,1
6848,MC36T2,568,548508.8699,4888017.967,5/24/2019,7:38:00,0:00:00,38,12:00 AM,1
6849,MC36T2,570,548455.0563,4888004.908,5/24/2019,7:39:00,0:00:00,39,12:00 AM,1
6850,MC36T2,572,548451.5868,4887965.561,5/24/2019,7:40:00,0:00:00,40,12:00 AM,1
6851,MC36T2,572,548442.7742,4887967.496,5/24/2019,7:40:00,0:00:00,40,12:00 AM,0
6852,MC36T2,502,548387.1385,4887951.98,5/24/2019,7:41:00,0:00:00,41,12:00 AM,1
6853,MC36T2,454,548384.6794,4887960.071,5/24/2019,7:42:00,0:00:00,42,12:00 AM,1
6854,MC36T2,413,548400.4937,4887952.3,5/24/2019,7:43:00,0:00:00,43,12:00 AM,1
6855,MC36T2,329,548409.3578,4887943.368,5/24/2019,7:44:00,0:00:00,44,12:00 AM,1
6856,MC36T2,599,548648.648,4887838.833,5/24/2019,7:45:00,0:00:00,45,12:00 AM,1
6857,MC36T2,585,548689.6482,4887821.697,5/24/2019,7:46:00,0:00:00,46,12:00 AM,1
6858,MC36T2,583,548746.6985,4887786.686,5/24/2019,7:47:00,0:00:00,47,12:00 AM,1
6859,MC36T2,591,548759.9476,4887779.786,5/24/2019,7:48:00,0:00:00,48,12:00 AM,1
6860,MC36T2,587,548798.5835,4887757.968,5/24/2019,7:49:00,0:00:00,49,12:00 AM,1
6861,MC36T2,600,548850.9035,4887692.266,5/24/2019,7:50:00,0:00:00,50,12:00 AM,1
6862,MC36T2,601,548848.518,4887690.36,5/24/2019,7:50:00,0:00:00,50,12:00 AM,0
6863,MC36T2,601,548775.1754,4887678.597,5/24/2019,7:51:00,0:00:00,51,12:00 AM,1
6864,MC36T2,597,548712.2705,4887683.129,5/24/2019,7:52:00,0:00:00,52,12:00 AM,1
6865,MC36T2,590,548681.1552,4887693.896,5/24/2019,7:53:00,0:00:00,53,12:00 AM,1
6866,MC36T2,595,548618.4831,4887699.431,5/24/2019,7:54:00,0:00:00,54,12:00 AM,1
6867,MC36T2,583,548557.1283,4887656.546,5/24/2019,7:55:00,0:00:00,55,12:00 AM,1
6868,MC36T2,651,548535.3001,4887644.5,5/24/2019,7:56:00,0:00:00,56,12:00 AM,1
6869,MC36T2,658,548525.0528,4887591.441,5/24/2019,7:57:00,0:00:00,57,12:00 AM,1
6870,MC36T2,648,548542.7197,4887538.698,5/24/2019,7:58:00,0:00:00,58,12:00 AM,1
6871,MC36T2,641,548520.207,4887500.1,5/24/2019,7:59:00,0:00:00,59,12:00 AM,1
6872,MC36T2,651,548510.8772,4887463.598,5/24/2019,8:00:00,0:00:00,0,12:00 AM,-59
6873,MC36T2,650,548511.3849,4887459.825,5/24/2019,8:00:00,0:00:00,0,12:00 AM,0
6874,MC36T2,648,548521.0049,4887413.577,5/24/2019,8:00:00,0:00:00,0,12:00 AM,0
6880,MC36T3,382.35,549172.3111,4886298.646,5/24/2019,8:33:00,0:00:00,33,12:00 AM,33
6881,MC36T3,379,549171.3452,4886299.416,5/24/2019,8:33:00,0:00:00,33,12:00 AM,0
6882,MC36T3,382,549171.8253,4886299.42,5/24/2019,8:33:00,0:00:00,33,12:00 AM,0
6883,MC36T3,382,549178.4177,4886295.137,5/24/2019,8:34:00,0:00:00,34,12:00 AM,1
6884,MC36T3,388,549200.1391,4886300.52,5/24/2019,8:35:00,0:00:00,35,12:00 AM,1
6885,MC36T3,382,549206.5741,4886295.903,5/24/2019,8:36:00,0:00:00,36,12:00 AM,1
6886,MC36T3,383,549217.1439,4886283.986,5/24/2019,8:37:00,0:00:00,37,12:00 AM,1
6887,MC36T3,377,549233.761,4886287.22,5/24/2019,8:38:00,0:00:00,38,12:00 AM,1
6888,MC36T3,376,549246.2446,4886286.869,5/24/2019,8:39:00,0:00:00,39,12:00 AM,1
6889,MC36T3,379,549249.2188,4886285.003,5/24/2019,8:40:00,0:00:00,40,12:00 AM,1
6890,MC36T3,378,549258.9274,4886291.963,5/24/2019,8:41:00,0:00:00,41,12:00 AM,1
6891,MC36T3,365,549268.9862,4886305.589,5/24/2019,8:42:00,0:00:00,42,12:00 AM,1
6892,MC36T3,370,549275.848,4886308.084,5/24/2019,8:43:00,0:00:00,43,12:00 AM,1
6893,MC36T3,369.85,549276.8905,4886307.759,5/24/2019,8:43:00,0:00:00,43,12:00 AM,0
6894,MC36T3,370,549275.6864,4886308.305,5/24/2019,8:43:00,0:00:00,43,12:00 AM,0
6895,MC36T3,366,549279.0248,4886311.218,5/24/2019,8:44:00,0:00:00,44,12:00 AM,1
6896,MC36T3,370,549312.8789,4886331.021,5/24/2019,8:45:00,0:00:00,45,12:00 AM,1
6897,MC36T3,384,549336.3659,4886335.64,5/24/2019,8:46:00,0:00:00,46,12:00 AM,1
6898,MC36T3,386,549354.6212,4886355.105,5/24/2019,8:47:00,0:00:00,47,12:00 AM,1
6899,MC36T3,386,549354.3104,4886353.88,5/24/2019,8:48:00,0:00:00,48,12:00 AM,1
6900,MC36T3,384,549365.288,4886351.63,5/24/2019,8:49:00,0:00:00,49,12:00 AM,1
6901,MC36T3,384,549383.2273,4886359.873,5/24/2019,8:50:00,0:00:00,50,12:00 AM,1
6902,MC36T3,388,549403.4099,4886367.689,5/24/2019,8:51:00,0:00:00,51,12:00 AM,1
6903,MC36T3,393,549404.4525,4886367.364,5/24/2019,8:52:00,0:00:00,52,12:00 AM,1
6904,MC36T3,390,549396.0232,4886371.188,5/24/2019,8:53:00,0:00:00,53,12:00 AM,1
6905,MC36T3,388.61,549387.9907,4886375.46,5/24/2019,8:53:00,0:00:00,53,12:00 AM,0
6906,MC36T3,388,549386.8698,4886375.562,5/24/2019,8:53:00,0:00:00,53,12:00 AM,0
6907,MC36T3,383,549366.5515,4886407.178,5/24/2019,8:54:00,0:00:00,54,12:00 AM,1
6908,MC36T3,379,549357.4399,4886416.662,5/24/2019,8:55:00,0:00:00,55,12:00 AM,1
6909,MC36T3,376,549325.8062,4886463.633,5/24/2019,8:56:00,0:00:00,56,12:00 AM,1
6910,MC36T3,373,549291.4887,4886505.807,5/24/2019,8:57:00,0:00:00,57,12:00 AM,1
6911,MC36T3,367,549278.9477,4886535.259,5/24/2019,8:58:00,0:00:00,58,12:00 AM,1
6912,MC36T3,378,549290.1227,4886549.339,5/24/2019,8:59:00,0:00:00,59,12:00 AM,1
6913,MC36T3,376,549291.3385,4886547.237,5/24/2019,9:00:00,0:00:00,0,12:00 AM,-59
6914,MC36T3,373,549291.1627,4886549.347,5/24/2019,9:01:00,0:00:00,1,12:00 AM,1
6915,MC36T3,373,549304.1575,4886555.442,5/24/2019,9:02:00,0:00:00,2,12:00 AM,1
6916,MC36T3,375,549310.7575,4886571.487,5/24/2019,9:03:00,0:00:00,3,12:00 AM,1
6917,MC36T3,374.02,549312.7575,4886571.502,5/24/2019,9:03:00,0:00:00,3,12:00 AM,0
6918,MC36T3,375,549312.6725,4886572.167,5/24/2019,9:03:00,0:00:00,3,12:00 AM,0
6919,MC36T3,372,549329.1055,4886578.511,5/24/2019,9:04:00,0:00:00,4,12:00 AM,1
6920,MC36T3,403,549346.406,4886597.19,5/24/2019,9:05:00,0:00:00,5,12:00 AM,1
6921,MC36T3,401,549345.9152,4886598.631,5/24/2019,9:06:00,0:00:00,6,12:00 AM,1
6922,MC36T3,392,549347.2826,4886597.641,5/24/2019,9:08:00,0:00:00,8,12:00 AM,2
6923,MC36T3,389,549348.4876,4886596.984,5/24/2019,9:09:00,0:00:00,9,12:00 AM,1
6924,MC36T3,383,549346.646,4886597.192,5/24/2019,9:10:00,0:00:00,10,12:00 AM,1
6925,MC36T3,374,549344.731,4886596.511,5/24/2019,9:11:00,0:00:00,11,12:00 AM,1
6926,MC36T3,372,549345.4618,4886595.073,5/24/2019,9:12:00,0:00:00,12,12:00 AM,1
6927,MC36T3,367.77,549362.2406,4886608.639,5/24/2019,9:13:00,0:00:00,13,12:00 AM,1
6928,MC36T3,367,549364.398,4886608.988,5/24/2019,9:13:00,0:00:00,13,12:00 AM,0
6929,MC36T3,367,549361.2723,4886609.742,5/24/2019,9:13:00,0:00:00,13,12:00 AM,0
6930,MC36T3,405,549361.4681,4886604.968,5/24/2019,9:14:00,0:00:00,14,12:00 AM,1
6931,MC36T3,405,549365.0697,4886604.772,5/24/2019,9:15:00,0:00:00,15,12:00 AM,1
6932,MC36T3,401,549360.8048,4886608.073,5/24/2019,9:16:00,0:00:00,16,12:00 AM,1
6933,MC36T3,401,549357.3707,4886607.269,5/24/2019,9:17:00,0:00:00,17,12:00 AM,1
6934,MC36T3,400,549356.4974,4886606.374,5/24/2019,9:18:00,0:00:00,18,12:00 AM,1
6935,MC36T3,402,549359.2265,4886605.173,5/24/2019,9:19:00,0:00:00,19,12:00 AM,1
6936,MC36T3,407,549367.0863,4886634.556,5/24/2019,9:20:00,0:00:00,20,12:00 AM,1
6937,MC36T3,387,549375.8627,4886637.732,5/24/2019,9:21:00,0:00:00,21,12:00 AM,1
6938,MC36T3,390,549375.1269,4886639.837,5/24/2019,9:23:00,0:00:00,23,12:00 AM,2
6939,MC36T3,399,549375.6744,4886641.507,5/24/2019,9:24:00,0:00:00,24,12:00 AM,1
6940,MC36T3,407,549373.7361,4886643.936,5/24/2019,9:25:00,0:00:00,25,12:00 AM,1
6941,MC36T3,414,549372.6353,4886652.037,5/24/2019,9:26:00,0:00:00,26,12:00 AM,1
6942,MC36T3,389,549396.4144,4886681.539,5/24/2019,9:27:00,0:00:00,27,12:00 AM,1
6943,MC36T3,392.78,549399.3018,4886701.888,5/24/2019,9:28:00,0:00:00,28,12:00 AM,1
6944,MC36T3,393,549398.3376,4886702.436,5/24/2019,9:28:00,0:00:00,28,12:00 AM,0
6945,MC36T3,394,549399.6826,4886704.446,5/24/2019,9:28:00,0:00:00,28,12:00 AM,0
6946,MC36T3,400,549400.7041,4886728.224,5/24/2019,9:29:00,0:00:00,29,12:00 AM,1
6947,MC36T3,408,549375.0979,4886739.695,5/24/2019,9:30:00,0:00:00,30,12:00 AM,1
6948,MC36T3,412,549367.5107,4886737.972,5/24/2019,9:31:00,0:00:00,31,12:00 AM,1
6949,MC36T3,412,549358.6979,4886750.346,5/24/2019,9:32:00,0:00:00,32,12:00 AM,1
6950,MC36T3,411,549345.5511,4886764.577,5/24/2019,9:33:00,0:00:00,33,12:00 AM,1
6951,MC36T3,409,549347.8086,4886783.588,5/24/2019,9:34:00,0:00:00,34,12:00 AM,1
6952,MC36T3,410,549336.1519,4886801.828,5/24/2019,9:35:00,0:00:00,35,12:00 AM,1
6953,MC36T3,410,549334.0037,4886810.92,5/24/2019,9:36:00,0:00:00,36,12:00 AM,1
6954,MC36T3,416,549331.4773,4886827.785,5/24/2019,9:37:00,0:00:00,37,12:00 AM,1
6955,MC36T3,419.95,549324.4463,4886847.948,5/24/2019,9:38:00,0:00:00,38,12:00 AM,1
6956,MC36T3,421,549323.4822,4886848.496,5/24/2019,9:38:00,0:00:00,38,12:00 AM,0
6957,MC36T3,421,549323.2422,4886848.495,5/24/2019,9:38:00,0:00:00,38,12:00 AM,0
6958,MC36T3,420,549339.1163,4886865.275,5/24/2019,9:39:00,0:00:00,39,12:00 AM,1
6959,MC36T3,425,549339.1021,4886867.163,5/24/2019,9:40:00,0:00:00,40,12:00 AM,1
6960,MC36T3,428,549339.1314,4886884.603,5/24/2019,9:41:00,0:00:00,41,12:00 AM,1
6961,MC36T3,427,549336.6891,4886890.249,5/24/2019,9:42:00,0:00:00,42,12:00 AM,1
6962,MC36T3,425,549345.7809,4886893.983,5/24/2019,9:43:00,0:00:00,43,12:00 AM,1
6963,MC36T3,419,549351.5239,4886906.911,5/24/2019,9:45:00,0:00:00,45,12:00 AM,2
6964,MC36T3,420,549365.1904,4886908.68,5/24/2019,9:46:00,0:00:00,46,12:00 AM,1
6965,MC36T3,421,549366.212,4886932.458,5/24/2019,9:47:00,0:00:00,47,12:00 AM,1
6966,MC36T3,422.04,549375.4438,4886906.868,5/24/2019,9:48:00,0:00:00,48,12:00 AM,1
6967,MC36T3,422,549374.8847,4886906.753,5/24/2019,9:48:00,0:00:00,48,12:00 AM,0
6968,MC36T3,419,549383.3324,4886900.374,5/24/2019,9:49:00,0:00:00,49,12:00 AM,1
6969,MC36T3,416,549374.4755,4886907.972,5/24/2019,9:50:00,0:00:00,50,12:00 AM,1
6970,MC36T3,434,549366.4136,4886905.579,5/24/2019,9:51:00,0:00:00,51,12:00 AM,1
6971,MC36T3,424,549381.3708,4886905.913,5/24/2019,9:54:00,0:00:00,54,12:00 AM,3
6972,MC36T3,420,549378.651,4886905.892,5/24/2019,9:55:00,0:00:00,55,12:00 AM,1
6973,MC36T3,421,549408.1354,4886931.884,5/24/2019,9:56:00,0:00:00,56,12:00 AM,1
6974,MC36T3,417,549433.1282,4886959.396,5/24/2019,9:57:00,0:00:00,57,12:00 AM,1
6975,MC36T3,413,549429.5216,4886981.584,5/24/2019,9:58:00,0:00:00,58,12:00 AM,1
6976,MC36T3,405.31,549390.2208,4887005.837,5/24/2019,9:59:00,0:00:00,59,12:00 AM,1
6977,MC36T3,405,549388.5443,4887005.381,5/24/2019,9:59:00,0:00:00,59,12:00 AM,0
6978,MC36T3,405,549388.8559,4887006.494,5/24/2019,9:59:00,0:00:00,59,12:00 AM,0
6979,MC36T3,410,549390.6957,4887038.498,5/24/2019,10:00:00,0:00:00,0,12:00 AM,-59
6980,MC36T3,416,549396.1359,4887070.417,5/24/2019,10:01:00,0:00:00,1,12:00 AM,1
6981,MC36T3,417,549395.1359,4887086.405,5/24/2019,10:02:00,0:00:00,2,12:00 AM,1
6982,MC36T3,416,549393.0045,4887093.276,5/24/2019,10:03:00,0:00:00,3,12:00 AM,1
6983,MC36T3,420,549391.2921,4887097.595,5/24/2019,10:04:00,0:00:00,4,12:00 AM,1
6984,MC36T3,420,549391.1213,4887099.038,5/24/2019,10:05:00,0:00:00,5,12:00 AM,1
6985,MC36T3,414,549387.9983,4887099.459,5/24/2019,10:07:00,0:00:00,7,12:00 AM,2
6986,MC36T3,426,549391.3164,4887073.047,5/24/2019,10:07:00,0:00:00,7,12:00 AM,0
6987,MC36T3,427,549379.8042,4887050.745,5/24/2019,10:08:00,0:00:00,8,12:00 AM,1
6988,MC36T3,424.14,549379.5801,4887048.633,5/24/2019,10:09:00,0:00:00,9,12:00 AM,1
6989,MC36T3,425,549378.0544,4887049.399,5/24/2019,10:09:00,0:00:00,9,12:00 AM,0
6990,MC36T3,422,549377.2303,4887041.951,5/24/2019,10:09:00,0:00:00,9,12:00 AM,0
6991,MC36T3,421,549389.4551,4887001.278,5/24/2019,10:10:00,0:00:00,10,12:00 AM,1
6992,MC36T3,421,549398.2135,4886996.123,5/24/2019,10:11:00,0:00:00,11,12:00 AM,1
6993,MC36T3,421,549415.2114,4886948.376,5/24/2019,10:12:00,0:00:00,12,12:00 AM,1
6994,MC36T3,426,549401.3235,4886901.508,5/24/2019,10:13:00,0:00:00,13,12:00 AM,1
6995,MC36T3,421,549381.5675,4886879.7,5/24/2019,10:14:00,0:00:00,14,12:00 AM,1
6996,MC36T3,425,549386.2189,4886856.853,5/24/2019,10:15:00,0:00:00,15,12:00 AM,1
6997,MC36T3,421,549376.3387,4886819.568,5/24/2019,10:16:00,0:00:00,16,12:00 AM,1
6998,MC36T3,418,549372.6339,4886812.21,5/24/2019,10:17:00,0:00:00,17,12:00 AM,1
6999,MC36T3,410,549372.1648,4886810.762,5/24/2019,10:18:00,0:00:00,18,12:00 AM,1
7000,MC36T3,407.4,549372.7289,4886810.211,5/24/2019,10:19:00,0:00:00,19,12:00 AM,1
7001,MC36T3,408,549371.2848,4886810.755,5/24/2019,10:19:00,0:00:00,19,12:00 AM,0
7002,MC36T3,395,549367.7341,4886782.849,5/24/2019,10:19:00,0:00:00,19,12:00 AM,0
7003,MC36T3,392,549364.1893,4886754.164,5/24/2019,10:20:00,0:00:00,20,12:00 AM,1
7004,MC36T3,392,549364.0517,4886719.174,5/24/2019,10:21:00,0:00:00,21,12:00 AM,1
7005,MC36T3,398,549358.535,4886654.708,5/24/2019,10:22:00,0:00:00,22,12:00 AM,1
7006,MC36T3,404,549353.6593,4886643.453,5/24/2019,10:23:00,0:00:00,23,12:00 AM,1
7007,MC36T3,401,549337.6346,4886604.011,5/24/2019,10:24:00,0:00:00,24,12:00 AM,1
7008,MC36T3,399,549341.6185,4886584.825,5/24/2019,10:25:00,0:00:00,25,12:00 AM,1
7009,MC36T3,395,549338.6043,4886570.696,5/24/2019,10:26:00,0:00:00,26,12:00 AM,1
7010,MC36T3,393,549320.8346,4886550.569,5/24/2019,10:27:00,0:00:00,27,12:00 AM,1
7011,MC36T3,394,549300.919,4886539.201,5/24/2019,10:28:00,0:00:00,28,12:00 AM,1
7012,MC36T3,390.7,549294.1374,4886536.706,5/24/2019,10:29:00,0:00:00,29,12:00 AM,1
7013,MC36T3,391,549293.5733,4886537.257,5/24/2019,10:29:00,0:00:00,29,12:00 AM,0
7014,MC36T3,387,549286.7944,4886545.093,5/24/2019,10:29:00,0:00:00,29,12:00 AM,0
7015,MC36T3,379,549250.0104,4886521.38,5/24/2019,10:30:00,0:00:00,30,12:00 AM,1
7016,MC36T3,384,549214.7501,4886454.36,5/24/2019,10:31:00,0:00:00,31,12:00 AM,1
7017,MC36T3,388,549167.0898,4886387.135,5/24/2019,10:32:00,0:00:00,32,12:00 AM,1
7018,MC36T3,387,549163.1639,4886312.907,5/24/2019,10:33:00,0:00:00,33,12:00 AM,1
7019,MC36T3,386.52,549165.4487,4886306.926,5/24/2019,10:33:00,0:00:00,33,12:00 AM,0
7020,MC36T3,386,549163.9279,4886307.025,5/24/2019,10:33:00,0:00:00,33,12:00 AM,0
7989,MC37T1,533.56,552950.9061,4847955.335,6/5/2019,6:54:00,0:00:00,54,12:00 AM,21
7990,MC37T1,529.33,552950.9061,4847955.335,6/5/2019,6:55:00,0:00:00,55,12:00 AM,1
